detection_datetime,receiver_deployment_longitude,receiver_deployment_latitude,station_name,Location,Tag_ID,Departure_date,Arrival_date,Departure_location,Arrival_location,Sex,Num_days,Direction,original_id,movement,Movement_date,distance,Presence,month,SST,SST_m_avrg,SST_anomaly,cur_GSLA,cur_m_avrg_GSLA,anomaly_GSLA,cur_UCUR,cur_m_avrg_UCUR,anomaly_UCUR,cur_VCUR,cur_m_avrg_VCUR,anomaly_VCUR,bathy,dist_to_land,lunar.illumination,lunar.phase,lunar.phase.deg
2017-07-29,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29132,2015-09-04,2017-07-29,deg_-27,Flat Rock,M,694,South,247,Arrival,2017-07-29,85.98067166294946,1,7,20.22760772705078,21.284599719903408,-1.0569919928526268,0.02975600026547908,-0.04772296617078874,0.07747896643626782,0.12421222776174544,-0.04772296617078874,0.17193519393253415,-0.3065631091594696,-0.04772296617078874,-0.25884014298868085,-10,5,0.3733341226314515,1.3146735133741647,75.32524375397543
2017-05-05,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29132,2015-09-04,2017-07-29,deg_-27,Flat Rock,M,694,South,247,Arrival,2017-07-29,85.98067166294946,0,5,23.36359214782715,23.699467999594553,-0.33587585176740475,0.0947614163160324,0.00611408717314897,0.08864732914288342,0.05523934587836265,0.00611408717314897,0.04912525870521368,0.07324554026126862,0.00611408717314897,0.06713145308811964,-10,5,0.7432558982455296,2.078889052138486,119.11156876348741
2017-02-11,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29132,2015-09-04,2017-07-29,deg_-27,Flat Rock,M,694,South,247,Arrival,2017-07-29,85.98067166294946,0,2,28.238466262817383,26.328666918395,1.9097993444223815,-0.01159721054136753,-0.08532994843642032,0.07373273789505279,0.11856621503829956,-0.08532994843642032,0.2038961634747199,-0.5675003528594971,-0.08532994843642032,-0.48217040442307674,-10,5,0.9959700403431093,3.2686420116742716,187.27939200808692
2017-07-31,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29146,2017-05-11,2017-07-31,deg_-33,Flat Rock,M,81,North,432,Arrival,2017-07-31,620.9189532862131,1,7,19.979751586914063,21.284599719903408,-1.3048481329893455,0.05157706886529922,-0.04772296617078874,0.09930003503608796,0.11963438242673874,-0.04772296617078874,0.1673573485975275,-0.5205011367797852,-0.04772296617078874,-0.4727781706089964,-10,5,0.5843026830168643,1.7402109341452712,99.70674198904248
2017-02-27,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29146,2017-05-11,2017-07-31,deg_-33,Flat Rock,M,81,North,432,Arrival,2017-07-31,620.9189532862131,0,2,26.59161376953125,26.328666918395,0.26294685113624894,0.17365296185016632,-0.08532994843642032,0.25898291028658665,0.12329666316509248,-0.08532994843642032,0.2086266116015128,-0.4327590763568878,-0.08532994843642032,-0.3474291279204675,-10,5,0.03749911427632924,0.38975607066389445,22.331377888643832
2017-10-10,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29146,2017-05-11,2017-07-31,deg_-33,Flat Rock,M,81,North,432,Arrival,2017-07-31,620.9189532862131,0,10,23.54598617553711,22.215910390064437,1.3300757854726726,0.08758945763111115,-0.10378196769924734,0.1913714253303585,0.03280789777636528,-0.10378196769924734,0.13658986547561264,-0.3163291811943054,-0.10378196769924734,-0.2125472134950581,-10,5,0.7093304287994895,4.280418757162255,245.2499293340304
2017-10-25,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29127,2016-12-19,2017-10-25,Coffs Harbour,Flat Rock,F,310,North,233,Arrival,2017-10-25,316.3157928025257,1,10,23.363868713378903,22.215910390064437,1.147958323314466,-0.03936947882175445,-0.10378196769924734,0.0644124888774929,0.07568705826997757,-0.10378196769924734,0.17946902596922493,-0.23133383691310885,-0.10378196769924734,-0.12755186921386152,-10,5,0.31359652301066054,1.1887641057664138,68.11116609705891
2017-11-08,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29127,2016-12-19,2017-10-25,Coffs Harbour,Flat Rock,F,310,North,233,Arrival,2017-10-25,316.3157928025257,0,11,24.16724395751953,23.497203195058155,0.670040762461376,0.09643996506929398,-0.10894087291360276,0.20538083798289675,0.06302168220281601,-0.10894087291360276,0.17196255511641878,-0.50005340576171875,-0.10894087291360276,-0.391112532848116,-10,5,0.7591504363350813,4.167526051164517,238.7816537425488
2017-03-09,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29127,2016-12-19,2017-10-25,Coffs Harbour,Flat Rock,F,310,North,233,Arrival,2017-10-25,316.3157928025257,0,3,27.465993881225582,26.24493087654683,1.2210630046787507,0.2111913114786148,-0.06790173653684346,0.27909304801545826,0.06515800952911377,-0.06790173653684346,0.13305974606595722,-0.16724398732185364,-0.06790173653684346,-0.09934225078501016,-10,5,0.9057302318011133,2.5174431745196055,144.23886906398934
2020-09-02,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29138,2020-05-14,2020-09-02,deg_-34,Flat Rock,M,111,North,303,Arrival,2020-09-02,748.2859472380239,1,9,20.897302627563477,21.187875933197855,-0.29057330563437844,0.05890162289142608,-0.07900751256864773,0.1379091354600738,0.1112416610121727,-0.07900751256864773,0.19024917358082044,-0.44267773628234863,-0.07900751256864773,-0.3636702237137009,-10,5,0.999285927487896,3.195043286640527,183.06249568610951
2020-11-09,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29138,2020-05-14,2020-09-02,deg_-34,Flat Rock,M,111,North,303,Arrival,2020-09-02,748.2859472380239,0,11,23.274560928344727,23.497203195058155,-0.22264226671342868,0.06454763561487198,-0.10894087291360276,0.17348850852847475,0.11459875106811523,-0.10894087291360276,0.223539623981718,-0.34135472774505615,-0.10894087291360276,-0.23241385483145335,-10,5,0.3124262002538498,5.0969449785005825,292.0334356784815
2020-04-07,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29138,2020-05-14,2020-09-02,deg_-34,Flat Rock,M,111,North,303,Arrival,2020-09-02,748.2859472380239,0,4,26.08172035217285,25.170609247393724,0.9111111047791276,0.1644972711801529,-0.03767752496506831,0.20217479614522119,0.01861657574772834,-0.03767752496506831,0.05629410071279665,-0.19913631677627563,-0.03767752496506831,-0.16145879181120731,-10,5,0.9998960455114556,3.121200685472648,178.83162629092223
2020-09-25,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29142,2020-09-09,2020-09-25,Moreton Island,Flat Rock,F,16,South,360,Arrival,2020-09-25,29.53220855586218,1,9,21.027246475219727,21.187875933197855,-0.16062945797812844,0.00396746676415205,-0.07900751256864773,0.08297497933279978,0.17334778606891632,-0.07900751256864773,0.25235529863756406,-0.4974592924118042,-0.07900751256864773,-0.41845177984315646,-10,5,0.6162960304161124,1.8055383183292906,103.44972538941647
2020-05-01,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29142,2020-09-09,2020-09-25,Moreton Island,Flat Rock,F,16,South,360,Arrival,2020-09-25,29.53220855586218,0,5,NA,23.699467999594553,NA,0.04516808316111564,0.00611408717314897,0.03905399598796667,0.1792989820241928,0.00611408717314897,0.17318489485104385,-0.5902369618415833,0.00611408717314897,-0.5963510490147322,-10,5,0.6825164310875063,1.9444644275468757,111.40960511175763
2020-03-14,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29142,2020-09-09,2020-09-25,Moreton Island,Flat Rock,F,16,South,360,Arrival,2020-09-25,29.53220855586218,0,3,26.26799964904785,26.24493087654683,0.0230687725010199,0.24109990894794464,-0.06790173653684346,0.3090016454847881,0.15076373517513275,-0.06790173653684346,0.2186654717119762,-0.28321608901023865,-0.06790173653684346,-0.2153143524733952,-10,5,0.7013442099911954,4.297936943398242,246.25364747007666
2020-11-04,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2020-10-10,2020-11-04,deg_-30,Flat Rock,M,25,North,64,Arrival,2020-11-04,228.6891365540246,1,11,23.209741592407227,23.497203195058155,-0.2874616026509287,0.0529504232108593,-0.10894087291360276,0.16189129612446207,0.1475592404603958,-0.10894087291360276,0.2565001133739986,-0.6096165180206299,-0.10894087291360276,-0.5006756451070271,-10,5,0.8141194428822791,4.033101426572906,231.079690090819
2020-02-19,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2020-10-10,2020-11-04,deg_-30,Flat Rock,M,25,North,64,Arrival,2020-11-04,228.6891365540246,0,2,28.0303897857666,26.328666918395,1.7017228673716005,0.03097675926983356,-0.08532994843642032,0.11630670770625388,0.16510765254497528,-0.08532994843642032,0.2504376009813956,-0.7040727734565735,-0.08532994843642032,-0.6187428250201532,-10,5,0.15471233400795864,5.4746732013240145,313.6756686492413
2020-05-18,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2020-10-10,2020-11-04,deg_-30,Flat Rock,M,25,North,64,Arrival,2020-11-04,228.6891365540246,0,5,NA,23.699467999594553,NA,0.19928890466690063,0.00611408717314897,0.19317481749375168,0.05218744650483131,0.00611408717314897,0.04607335933168233,-0.0901835709810257,0.00611408717314897,-0.09629765815417468,-10,5,0.12464256512683425,5.561532504101727,318.6523401098532
2021-06-22,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29139,2020-11-25,2021-06-22,Moreton Island,Flat Rock,M,209,South,327,Arrival,2021-06-22,29.53220855586218,1,6,23.014604568481445,22.2563745214584,0.7582300470230443,0.19852593541145325,-0.01352175589312206,0.21204769130457532,0.0424213744699955,-0.01352175589312206,0.05594313036311756,-0.012817969545722,-0.01352175589312206,7.037863474000598e-4,-10,5,0.9529766610220942,2.704422357819357,154.9519871238681
2021-11-09,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29139,2020-11-25,2021-06-22,Moreton Island,Flat Rock,M,209,South,327,Arrival,2021-06-22,29.53220855586218,0,11,23.62617874145508,23.497203195058155,0.12897554639692643,-0.07736559957265854,-0.10894087291360276,0.03157527334094422,0.03311308845877647,-0.10894087291360276,0.14205396137237922,0.0737033262848854,-0.10894087291360276,0.18264419919848815,-10,5,0.26262451906071027,1.0761152759028094,61.656863578787124
2021-10-06,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,29139,2020-11-25,2021-06-22,Moreton Island,Flat Rock,M,209,South,327,Arrival,2021-06-22,29.53220855586218,0,10,21.15294647216797,22.215910390064437,-1.062963917896468,-0.07751819491386414,-0.10378196769924734,0.0262637727853832,0.05478155985474586,-0.10378196769924734,0.1585635275539932,-0.5328612923622131,-0.10378196769924734,-0.4290793246629658,-10,5,0.003911423223357913,0.1251644299726923,7.171393582596011
2021-08-16,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2021-08-15,2021-08-16,Moreton Island,Flat Rock,M,1,South,68,Arrival,2021-08-16,29.53220855586218,1,8,21.348857879638672,21.03415829916029,0.31469958047838276,0.0947614163160324,-0.07249748266146373,0.16725889897749613,0.13947170972824097,-0.07249748266146373,0.21196919238970469,-0.5635328888893127,-0.07249748266146373,-0.491035406227849,-10,5,0.6331413803819165,1.840330814667131,105.44318858829912
2021-12-08,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2021-08-15,2021-08-16,Moreton Island,Flat Rock,M,1,South,68,Arrival,2021-08-16,29.53220855586218,0,12,25.06195831298828,24.730733244999417,0.3312250679888642,0.00305189751088619,-0.10541993857362286,0.10847183608450904,0.03128194808959961,-0.10541993857362286,0.13670188666322247,-0.22080478072166443,-0.10541993857362286,-0.11538484214804157,-10,5,0.2145614447201215,0.9632225699048926,55.18858798729525
2021-12-16,153.5505,-27.38513,ST04 Turtle Cave West,Flat Rock,27907,2021-08-15,2021-08-16,Moreton Island,Flat Rock,M,1,South,68,Arrival,2021-08-16,29.53220855586218,0,12,25.32816696166992,24.730733244999417,0.5974337166705013,0.03738574311137199,-0.10541993857362286,0.14280568168499486,0.17029587924480438,-0.10541993857362286,0.27571581781842724,-0.4287916123867035,-0.10541993857362286,-0.32337167381308063,-10,5,0.9443669617000309,2.665372252989676,152.71458092758397
2013-08-28,153.551,-27.39,FR,Flat Rock,29142,2013-07-19,2013-08-28,deg_-30,Flat Rock,F,40,North,337,Arrival,2013-08-28,282.3217029020898,1,8,20.991661071777344,21.03415829916029,-0.04249722738294537,0.09933926165103912,-0.07249748266146373,0.17183674431250284,0.07858636230230331,-0.07249748266146373,0.15108384496376703,-0.4600735604763031,-0.07249748266146373,-0.3875760778148394,-10,5,0.4968300097245891,4.71872900340924,270.3632565613225
2013-06-07,153.551,-27.39,FR,Flat Rock,29142,2013-07-19,2013-08-28,deg_-30,Flat Rock,F,40,North,337,Arrival,2013-08-28,282.3217029020898,0,6,22.94860076904297,22.2563745214584,0.6922262475845677,0.21836327016353607,-0.01352175589312206,0.23188502605665817,-0.06256389617919922,-0.01352175589312206,-0.04904214028607716,-0.1217707097530365,-0.01352175589312206,-0.10824895385991444,-10,5,0.006541393163985998,6.121250673330489,350.7218289234504
2013-07-27,153.551,-27.39,FR,Flat Rock,29142,2013-07-19,2013-08-28,deg_-30,Flat Rock,F,40,North,337,Arrival,2013-08-28,282.3217029020898,0,7,22.240726470947266,21.284599719903408,0.9561267510438576,0.11902400106191637,-0.04772296617078874,0.1667469672327051,0.09308287501335144,-0.04772296617078874,0.1408058411841402,-0.2172951102256775,-0.04772296617078874,-0.16957214405488874,-10,5,0.748037902626343,4.193315578250229,240.25928480019843
2015-06-27,153.551,-27.39,FR,Flat Rock,29145,2015-06-19,2015-06-27,deg_-30,Flat Rock,M,8,North,396,Arrival,2015-06-27,282.25546779561887,1,6,20.117753982543945,22.2563745214584,-2.1386205389144557,0.11002090573310852,-0.01352175589312206,0.12354266162623058,0.09155692905187608,-0.01352175589312206,0.10507868494499814,-0.47457006573677063,-0.01352175589312206,-0.4610483098436486,-10,5,0.8459686991912173,2.3349654758460074,133.7836670747322
2015-07-12,153.551,-27.39,FR,Flat Rock,29145,2015-06-19,2015-06-27,deg_-30,Flat Rock,M,8,North,396,Arrival,2015-06-27,282.25546779561887,0,7,20.774431228637695,21.284599719903408,-0.5101684912657127,-0.02166847325861454,-0.04772296617078874,0.0260544929121742,0.10376451909542084,-0.04772296617078874,0.1514874852662096,-0.5409488081932068,-0.04772296617078874,-0.4932258420224181,-10,5,0.1364435340619813,5.526496131629752,316.64490383776064
2015-10-11,153.551,-27.39,FR,Flat Rock,29145,2015-06-19,2015-06-27,deg_-30,Flat Rock,M,8,North,396,Arrival,2015-06-27,282.25546779561887,0,10,23.294321060180664,22.215910390064437,1.0784106701162273,-0.00228892313316464,-0.10378196769924734,0.1014930445660827,0.08652129769325256,-0.10378196769924734,0.19030326539249992,-0.23957395553588867,-0.10378196769924734,-0.13579198783664131,-10,5,0.014845648818241186,6.038892855178751,346.0030735334499
2015-07-14,153.551,-27.39,FR,Flat Rock,29141,2015-07-03,2015-07-14,deg_-24,Flat Rock,F,11,South,332,Arrival,2015-07-14,456.511868548096,1,7,21.523508071899418,21.284599719903408,0.23890835199600957,-0.03341827914118767,-0.04772296617078874,0.01430468702960107,0.0849953442811966,-0.04772296617078874,0.13271831045198534,-0.5185173749923706,-0.04772296617078874,-0.47079440882158186,-10,5,0.027165750988280668,5.952033552400859,341.02640207282775
2015-09-30,153.551,-27.39,FR,Flat Rock,29141,2015-07-03,2015-07-14,deg_-24,Flat Rock,F,11,South,332,Arrival,2015-07-14,456.511868548096,0,9,22.42445182800293,21.187875933197855,1.236575894805075,0.07217737287282944,-0.07900751256864773,0.15118488544147718,0.05325561016798019,-0.07900751256864773,0.1322631227366279,-0.28764134645462036,-0.07900751256864773,-0.20863383388597265,-10,5,0.9244635538424526,3.6984370409372183,211.90483324055546
2015-05-19,153.551,-27.39,FR,Flat Rock,29141,2015-07-03,2015-07-14,deg_-24,Flat Rock,F,11,South,332,Arrival,2015-07-14,456.511868548096,0,5,23.67257499694824,23.699467999594553,-0.02689300264631455,0.25223931670188904,0.00611408717314897,0.24612522952874008,-0.00183113850653171,0.00611408717314897,-0.00794522567968068,0.16754917800426483,0.00611408717314897,0.16143509083111587,-10,5,0.02540920561127402,0.32017107798803474,18.344451490868323
2015-07-17,153.551,-27.39,FR,Flat Rock,29139,2015-02-20,2015-07-17,Hawks Nest,Flat Rock,M,147,North,315,Arrival,2015-07-17,587.8150212402865,1,7,20.735210418701172,21.284599719903408,-0.5493893012022362,0.03662277013063431,-0.04772296617078874,0.08434573630142306,0.04440511018037796,-0.04772296617078874,0.09212807635116672,-0.4379473030567169,-0.04772296617078874,-0.39022433688592817,-10,5,0.023401102508486704,0.307154376378022,17.59864942543345
2015-03-15,153.551,-27.39,FR,Flat Rock,29139,2015-02-20,2015-07-17,Hawks Nest,Flat Rock,M,147,North,315,Arrival,2015-07-17,587.8150212402865,0,3,27.37032699584961,26.24493087654683,1.1253961193027775,0.13687759637832642,-0.06790173653684346,0.20477933291516984,0.00412006163969636,-0.06790173653684346,0.07202179817653982,-0.16007202863693237,-0.06790173653684346,-0.09217029210008892,-10,5,0.2064904482816553,5.339760824463957,305.9457588510815
2015-05-02,153.551,-27.39,FR,Flat Rock,29139,2015-02-20,2015-07-17,Hawks Nest,Flat Rock,M,147,North,315,Arrival,2015-07-17,587.8150212402865,0,5,24.281204223632813,23.699467999594553,0.5817362240382593,0.1474066525697708,0.00611408717314897,0.14129256539662186,0.00122075900435447,0.00611408717314897,-0.0048933281687945,0.06683655828237534,0.00611408717314897,0.06072247110922636,-10,5,0.9939822501047413,2.986288308612769,171.10171649277277
2015-08-05,153.551,-27.39,FR,Flat Rock,29146,2015-05-08,2015-08-05,deg_-33,Flat Rock,M,89,North,427,Arrival,2015-08-05,598.5314647449918,1,8,19.781492233276367,21.03415829916029,-1.252666065883922,0.03280789777636528,-0.07249748266146373,0.105305380437829,0.01785360090434551,-0.07249748266146373,0.09035108356580925,-0.13138419389724731,-0.07249748266146373,-0.05888671123578358,-10,5,0.6773667927686987,4.34975987370398,249.22288265859603
2015-01-10,153.551,-27.39,FR,Flat Rock,29146,2015-05-08,2015-08-05,deg_-33,Flat Rock,M,89,North,427,Arrival,2015-08-05,598.5314647449918,0,1,26.634864807128903,26.21166409324197,0.42320071388693137,-0.05188225954771042,-0.114935713339932,0.06305345379222158,0.18769170343875885,-0.114935713339932,0.30262741677869087,-0.5302671790122986,-0.114935713339932,-0.41533146567236656,-10,5,0.7054563705193155,4.288933974146114,245.73781532884368
2015-12-14,153.551,-27.39,FR,Flat Rock,29146,2015-05-08,2015-08-05,deg_-33,Flat Rock,M,89,North,427,Arrival,2015-08-05,598.5314647449918,0,12,24.89205551147461,24.730733244999417,0.16132226647519232,-0.00869790837168693,-0.10541993857362286,0.09672203020193593,0.10895273834466934,-0.10541993857362286,0.2143726769182922,-0.6524956822395325,-0.10541993857362286,-0.5470757436659096,-10,5,0.15399781089622178,0.8065343983170072,46.21101705568776
2015-08-05,153.551,-27.39,FR,Flat Rock,29132,2013-10-27,2015-08-05,deg_-30,Flat Rock,M,647,North,245,Arrival,2015-08-05,282.1330947200553,1,8,19.781492233276367,21.03415829916029,-1.252666065883922,0.03280789777636528,-0.07249748266146373,0.105305380437829,0.01785360090434551,-0.07249748266146373,0.09035108356580925,-0.13138419389724731,-0.07249748266146373,-0.05888671123578358,-10,5,0.6773667927686987,4.34975987370398,249.22288265859603
2015-07-06,153.551,-27.39,FR,Flat Rock,29132,2013-10-27,2015-08-05,deg_-30,Flat Rock,M,647,North,245,Arrival,2015-08-05,282.1330947200553,0,7,21.753128051757813,21.284599719903408,0.46852833185440446,0.06424244493246078,-0.04772296617078874,0.11196541110324952,0.05951200053095817,-0.04772296617078874,0.10723496670174693,-0.48967695236206055,-0.04772296617078874,-0.4419539861912718,-10,5,0.7230957113158163,4.249883869316254,243.50040913254927
2015-10-07,153.551,-27.39,FR,Flat Rock,29132,2013-10-27,2015-08-05,deg_-30,Flat Rock,M,647,North,245,Arrival,2015-08-05,282.1330947200553,0,10,22.29587173461914,22.215910390064437,0.07996134455470383,0.03082416579127311,-0.10378196769924734,0.13460613349052045,0.10376451909542084,-0.10378196769924734,0.2075464867946682,-0.4011719226837158,-0.10378196769924734,-0.29738995498446846,-10,5,0.27114002938787096,5.187818013636359,297.24007706330553
2015-09-09,153.551,-27.39,FR,Flat Rock,29138,2015-05-14,2015-09-09,Sydney,Flat Rock,M,118,North,271,Arrival,2015-09-09,755.4922746020156,1,9,21.750566482543945,21.187875933197855,0.5626905493460903,-0.01480170339345932,-0.07900751256864773,0.06420580917518841,0.0207529030740261,-0.07900751256864773,0.09976041564267382,-0.36302322149276733,-0.07900751256864773,-0.2840157089241196,-10,5,0.14094230608554426,5.51347943001974,315.8991017723258
2015-04-06,153.551,-27.39,FR,Flat Rock,29138,2015-05-14,2015-09-09,Sydney,Flat Rock,M,118,North,271,Arrival,2015-09-09,755.4922746020156,0,4,25.706710815429688,25.170609247393724,0.5361015680359635,0.07995971292257309,-0.03767752496506831,0.1176372378876414,0.05661270022392273,-0.03767752496506831,0.09429022518899104,-0.3816397786140442,-0.03767752496506831,-0.34396225364897587,-10,5,0.9138233984513171,3.7374871457672567,214.1422394368601
2015-10-22,153.551,-27.39,FR,Flat Rock,29138,2015-05-14,2015-09-09,Sydney,Flat Rock,M,118,North,271,Arrival,2015-09-09,755.4922746020156,0,10,22.413908004760746,22.215910390064437,0.19799761469630897,-0.1062060371041298,-0.10378196769924734,-0.00242406940488246,0.1007126197218895,-0.10378196769924734,0.20449458742113685,-0.5014267563819885,-0.10378196769924734,-0.3976447886827412,-10,5,0.7507652877323642,2.0961633622405182,120.10131382633405
2016-06-27,153.551,-27.39,FR,Flat Rock,29145,2015-12-13,2016-06-27,Coffs Harbour,Flat Rock,M,197,North,400,Arrival,2016-06-27,313.92254620192756,1,6,20.840038299560547,22.2563745214584,-1.416336221897854,0.0959821790456772,-0.01352175589312206,0.10950393493879926,0.04654143750667572,-0.01352175589312206,0.06006319339979778,0.03402865678071976,-0.01352175589312206,0.04755041267384181,-10,5,0.45122727420565345,4.810089790813106,275.597844092556
2016-07-30,153.551,-27.39,FR,Flat Rock,29145,2015-12-13,2016-06-27,Coffs Harbour,Flat Rock,M,197,North,400,Arrival,2016-06-27,313.92254620192756,0,7,21.790462493896484,21.284599719903408,0.5058627739930763,0.06714174896478653,-0.04772296617078874,0.11486471513557528,0.05203485116362572,-0.04772296617078874,0.09975781733441448,-0.1974577754735947,-0.04772296617078874,-0.14973480930280594,-10,5,0.1290555818361821,5.548271926357759,317.8925649712187
2016-11-20,153.551,-27.39,FR,Flat Rock,29145,2015-12-13,2016-06-27,Coffs Harbour,Flat Rock,M,197,North,400,Arrival,2016-06-27,313.92254620192756,0,11,22.144908905029297,23.497203195058155,-1.3522942900288584,0.00534082064405083,-0.10894087291360276,0.11428169355765358,0.06653136759996414,-0.10894087291360276,0.1754722405135669,-0.1486274152994156,-0.10894087291360276,-0.03968654238581283,-10,5,0.6256359103814294,4.458394971209878,255.4472152526762
2016-07-04,153.551,-27.39,FR,Flat Rock,29139,2015-10-09,2016-07-04,Wolf Rock,Flat Rock,M,269,South,317,Arrival,2016-07-04,168.75311199377913,1,7,21.02755546569824,21.284599719903408,-0.2570442542051694,0.04074283316731453,-0.04772296617078874,0.08846579933810328,0.1382509618997574,-0.04772296617078874,0.18597392807054616,-0.23011307418346405,-0.04772296617078874,-0.1823901080126753,-10,5,6.630255659589857e-5,0.016285456332660257,0.9330879153060324
2016-06-02,153.551,-27.39,FR,Flat Rock,29139,2015-10-09,2016-07-04,Wolf Rock,Flat Rock,M,269,South,317,Arrival,2016-07-04,168.75311199377913,0,6,23.51641273498535,22.2563745214584,1.2600382135269506,0.1582408845424652,-0.01352175589312206,0.17176264043558728,0.13580943644046783,-0.01352175589312206,0.1493311923335899,0.07324554026126862,-0.01352175589312206,0.08676729615439067,-10,5,0.0634150592324188,5.774057338353236,330.82911615418203
2016-08-18,153.551,-27.39,FR,Flat Rock,29139,2015-10-09,2016-07-04,Wolf Rock,Flat Rock,M,269,South,317,Arrival,2016-07-04,168.75311199377913,0,8,21.69500732421875,21.03415829916029,0.6608490250584609,0.09415103495121002,-0.07249748266146373,0.16664851761267374,0.08133307099342346,-0.07249748266146373,0.15383055365488718,-0.3607342839241028,-0.07249748266146373,-0.28823680126263906,-10,5,0.9931185849178983,3.307692116504131,189.5167982043813
2018-07-03,153.5519,-27.39643,Boundary South,Flat Rock,29145,2018-01-03,2018-07-03,Coffs Harbour,Flat Rock,M,181,North,406,Arrival,2018-07-03,315.07992749771415,1,7,22.49736976623535,21.284599719903408,1.2127700463319435,0.09918666630983353,-0.04772296617078874,0.14690963248062228,0.11383577436208724,-0.04772296617078874,0.16155874053287597,-0.455190509557724,-0.04772296617078874,-0.4074675433869353,-15,4,0.6873907221020694,4.328227955110108,247.98919459834792
2018-05-20,153.5519,-27.39643,Boundary South,Flat Rock,29145,2018-01-03,2018-07-03,Coffs Harbour,Flat Rock,M,181,North,406,Arrival,2018-07-03,315.07992749771415,0,5,24.22088050842285,23.699467999594553,0.5214125088282984,0.1530526578426361,0.00611408717314897,0.14693857066948715,0.07751819491386414,0.00611408717314897,0.07140410774071516,-0.3743152320384979,0.00611408717314897,-0.3804293192116469,-15,4,0.3421442927382557,1.2495900053242797,71.5962334268113
2018-08-11,153.5519,-27.39643,Boundary South,Flat Rock,29145,2018-01-03,2018-07-03,Coffs Harbour,Flat Rock,M,181,North,406,Arrival,2018-07-03,315.07992749771415,0,8,21.183984756469727,21.03415829916029,0.14982645730943744,0.00289930263534188,-0.07249748266146373,0.07539678529680562,0.1063586249947548,-0.07249748266146373,0.17885610765621854,-0.4211618602275848,-0.07249748266146373,-0.34866437756612106,-15,4,8.948509653006198e-4,0.05983704578867308,3.4284101822220236
2018-08-08,153.5519,-27.39643,Boundary South,Flat Rock,29127,2018-01-16,2018-08-08,Wolf Rock,Flat Rock,F,204,South,235,Arrival,2018-08-08,169.08909658551426,1,8,20.088769912719727,21.03415829916029,-0.9453883864405626,-0.02761967293918132,-0.07249748266146373,0.04487780972228241,0.14435474574565887,-0.07249748266146373,0.2168522284071226,-0.561854362487793,-0.07249748266146373,-0.4893568798263293,-15,4,0.08134967637872725,5.70471622181151,326.8561628296163
2018-11-17,153.5519,-27.39643,Boundary South,Flat Rock,29127,2018-01-16,2018-08-08,Wolf Rock,Flat Rock,F,204,South,235,Arrival,2018-08-08,169.08909658551426,0,11,24.17693519592285,23.497203195058155,0.6797320008646963,-0.116735078394413,-0.10894087291360276,-0.00779420548081023,0.14145545661449432,-0.10894087291360276,0.2503963295280971,-0.5932888984680176,-0.10894087291360276,-0.4843480255544148,-15,4,0.7356739225684452,2.061614742036633,118.12182370065102
2018-11-04,153.5519,-27.39643,Boundary South,Flat Rock,29127,2018-01-16,2018-08-08,Wolf Rock,Flat Rock,F,204,South,235,Arrival,2018-08-08,169.08909658551426,0,11,22.6942081451416,23.497203195058155,-0.8029950499165537,-0.05050890520215034,-0.10894087291360276,0.05843196771145242,0.14664366841316223,-0.10894087291360276,0.255584541326765,-0.41627880930900574,-0.10894087291360276,-0.30733793639540297,-15,4,0.11899291889056274,5.578806814203759,319.64208517269975
2018-06-28,153.5539,-27.39205,ST08 Shark Ally West,Flat Rock,29146,2018-05-26,2018-06-28,deg_-33,Flat Rock,M,33,North,435,Arrival,2018-06-28,620.244919039751,1,6,22.21795082092285,22.2563745214584,-0.03842370053554944,0.105748251080513,-0.01352175589312206,0.11927000697363506,0.10773198306560516,-0.01352175589312206,0.12125373895872722,-0.44145697355270386,-0.01352175589312206,-0.4279352176595818,-15,4,0.9962352804379822,3.2643844031822526,187.03544901067517
