Location,Tag_ID,Sex,Direction,movement,Presence,month,SST,SST_anomaly,cur_GSLA,anomaly_GSLA,cur_VCUR,anomaly_VCUR,lunar.illumination
Flat Rock,29127,F,South,Arrival,0,11,24.17693519592285,0.6797320008646963,-0.116735078394413,-0.00779420548081023,-0.5932888984680176,-0.4843480255544148,0.7356739225684452
Flat Rock,29127,F,South,Arrival,0,11,22.6942081451416,-0.8029950499165537,-0.05050890520215034,0.05843196771145242,-0.41627880930900574,-0.30733793639540297,0.11899291889056274
Flat Rock,29146,M,North,Arrival,1,6,22.21795082092285,-0.03842370053554944,0.105748251080513,0.11927000697363506,-0.44145697355270386,-0.4279352176595818,0.9962352804379822
Flat Rock,29146,M,North,Arrival,0,3,26.537988662719727,0.2930577861728949,0.10895273834466934,0.1768544748815128,-0.3651595413684845,-0.29725780483164105,0.16517885391618342
Flat Rock,29146,M,North,Arrival,0,12,24.460535049438477,-0.2701981955609405,0.00366227701306343,0.10908221558668628,-0.254986047744751,-0.14956610917112811,2.856443610160797e-4
Flat Rock,29139,M,North,Arrival,1,8,20.190601348876953,-0.843556950283336,0.02014252357184887,0.0926400062333126,-0.6357102394104004,-0.5632127567489367,0.7802345130073141
Flat Rock,29139,M,North,Arrival,0,12,26.790054321289063,2.0593210762896454,-0.05737567320466041,0.04804426536896245,-0.24613553285598755,-0.1407155942823647,0.02612238537709405
Flat Rock,29139,M,North,Arrival,0,9,22.626007080078125,1.43813114688027,0.06195351853966713,0.14096103110831487,-0.1327575445175171,-0.05375003194886936,0.6568453867866878
Flat Rock,29145,M,South,Arrival,1,7,22.278154373168945,0.9935546532655372,0.07446630299091339,0.12218926916170214,-0.5757404565811157,-0.528017490410327,0.6120321888955641
Flat Rock,29145,M,South,Arrival,0,10,22.51885414123535,0.30294375117091477,0.02777226828038692,0.13155423597963423,-0.5467474460601807,-0.4429654783609333,0.4252752517939381
Flat Rock,29145,M,South,Arrival,0,2,25.417444229125977,-0.9112226892690244,0.25040820240974426,0.3357381508461646,-0.3436436653137207,-0.25831371687730037,0.5053451036594664
Flat Rock,29146,M,North,Arrival,1,7,21.40790367126465,0.1233039513612404,0.13352051377296448,0.18124347994375323,-0.3746204078197479,-0.3268974416489592,0.9947841499573304
Flat Rock,29146,M,North,Arrival,0,10,20.869062423706055,-1.346847966358382,-0.1164298877120018,-0.01264792001275445,-0.34745854139328003,-0.24367657369403267,0.653882062130674
Flat Rock,29146,M,North,Arrival,0,10,21.38892364501953,-0.8269867450449055,-0.03769093379378319,0.06609103390546416,-0.3787404894828797,-0.27495852178363234,0.9906098112705914
Flat Rock,29144,F,South,Arrival,1,8,21.934734344482425,0.9005760453221363,0.1052904650568962,0.17778794771835993,-0.4120061695575714,-0.3395086868961077,0.2493000750265873
Flat Rock,29144,F,South,Arrival,0,10,20.04332733154297,-2.172583058521468,-0.0950666069984436,0.00871536070080374,-0.4013245105743408,-0.29754254287509346,0.8365452143532215
Flat Rock,29144,F,South,Arrival,0,12,24.799083709716797,0.06835046471737982,-0.0741611123085022,0.03125882626512066,-0.4400836229324341,-0.3346636843588112,0.15003448546953885
Flat Rock,29139,M,South,Arrival,1,12,24.82172584533691,0.09099260033749346,-0.06607358157634735,0.03934635699727551,-0.2221781462430954,-0.11675820766947254,0.8998660228997464
Flat Rock,29139,M,South,Arrival,0,2,26.94716453552246,0.6184976171274599,0.01022385712713003,0.09555380556355036,-0.6972059607505798,-0.6118760123141596,0.10472602035037326
Flat Rock,29139,M,South,Arrival,0,8,20.019302368164063,-1.0148559309962266,0.05417118221521377,0.1266686648766775,-0.03006119094789028,0.04243629171357345,0.07549652294647247
Flat Rock,29146,M,South,Arrival,1,8,20.849145889282227,-0.18501240987806256,0.00686676939949393,0.07936425206095767,-0.5868799090385437,-0.51438242637708,0.25877914692826476
Flat Rock,29146,M,South,Arrival,0,4,24.74456214904785,-0.4260470983458724,0.01098683103919029,0.0486643560042586,-0.03738574311137199,2.9178185369631987e-4,2.1822615634808917e-4
Flat Rock,29146,M,South,Arrival,0,3,26.576562881469727,0.3316320049228949,0.09323547035455704,0.1611372068914005,-0.38820135593414307,-0.3202996193972996,0.1448052558826975
Flat Rock,29146,M,South,Arrival,1,8,20.457544326782227,-0.5766139723780626,0.03235011547803879,0.10484759813950252,-0.5852013230323792,-0.5127038403709154,0.3567022211209194
Flat Rock,29146,M,South,Arrival,0,6,NA,NA,-0.00152594875544309,0.01199580713767897,-0.13443608582019806,-0.120914329927076,0.2645002684444834
Flat Rock,29146,M,South,Arrival,0,11,23.280481338500977,-0.21672185655717868,0.00579860527068376,0.11473947818428652,-0.6271649599075317,-0.518224086993929,0.9840575538877322
Flat Rock,29132,M,North,Arrival,1,9,20.88982582092285,-0.29805011227500344,0.03372346609830856,0.11273097866695628,-0.2804693877696991,-0.20146187520105135,0.8850632898582609
Flat Rock,29132,M,North,Arrival,0,7,21.2084903717041,-0.07610934819930648,0.05539194121956825,0.103114907390357,0.2084445953369141,0.2561675615077028,0.1357653797160972
Flat Rock,29132,M,North,Arrival,0,1,25.56853675842285,-0.6431273348191198,0.02700929343700409,0.14194500677693608,-0.6801153421401978,-0.5651796288002657,0.018125486636105637
Flat Rock,29138,M,South,Arrival,1,10,22.4636173248291,0.24770693476466477,0.02472037076950073,0.12850233846874806,-0.5725359916687012,-0.4687540239694538,0.8445170442028969
Flat Rock,29138,M,South,Arrival,0,3,26.2155704498291,-0.02936042671773009,0.05417118221521377,0.12207291875205722,-0.4773167669773102,-0.40941503044046673,0.42441818485669885
Flat Rock,29138,M,South,Arrival,0,12,25.8315372467041,1.1008040017046845,0.09079395234584808,0.19621389091947097,-0.5214166641235352,-0.4159967255499123,0.9856468797915472
Flat Rock,29146,M,South,Arrival,1,6,23.014604568481445,0.7582300470230443,0.15000076591968536,0.16352252181280744,-0.2479666769504547,-0.23444492105733264,0.9874637213159775
Flat Rock,29146,M,South,Arrival,0,12,25.32816696166992,0.5974337166705013,0.03738574311137199,0.14280568168499486,-0.4287916123867035,-0.32337167381308063,0.9443669617000309
Flat Rock,29146,M,South,Arrival,0,4,25.688207626342773,0.5175983789490495,0.1693803071975708,0.20705783216263912,-0.2964918315410614,-0.2588143065759931,0.37841632231966366
Flat Rock,29132,M,North,Arrival,1,6,NA,NA,0.1535104513168335,0.16703220720995557,-0.3555460572242737,-0.34202430133115164,0.6505361550750988
Flat Rock,29132,M,North,Arrival,0,1,26.022396087646484,-0.18926800559548695,-0.02777226828038692,0.08716344505954507,-0.6358628273010254,-0.5209271139610934,0.42094781220295324
Flat Rock,29132,M,North,Arrival,0,5,23.67637634277344,-0.02309165682111214,0.03311308845877647,0.02699900128562749,-0.03570720180869102,-0.04182128898183999,0.017334851029774057
Flat Rock,29145,M,South,Arrival,1,7,NA,NA,0.08133307099342346,0.1290560371642122,-0.4709077775478363,-0.4231848113770475,0.0873324759851476
Flat Rock,29145,M,South,Arrival,0,12,25.84039878845215,1.1096655434527314,0.11063128709793092,0.21605122567155377,-0.34562739729881287,-0.24020745872519,0.3553769942529623
Flat Rock,29145,M,South,Arrival,0,11,23.169919967651367,-0.32728322740678806,0.02487296424806118,0.13381383716166395,-0.3976622521877289,-0.2887213792741261,0.5096022236316691
Flat Rock,29138,M,South,Arrival,1,10,22.94129180908203,0.7253814190175945,0.08240123093128204,0.1861831986305294,-0.34257549047470093,-0.23879352277545357,0.16582320109102477
Flat Rock,29138,M,South,Arrival,0,9,21.09168815612793,-0.09618777706992532,0.08835243433713913,0.16735994690578687,0.04165840148925781,0.12066591405790554,0.24626710322956707
Flat Rock,29138,M,South,Arrival,0,1,26.668731689453125,0.45706759621115367,-0.08881022036075592,0.02612549297917607,-0.2975600063800812,-0.1826242930401492,0.2917475255467752
Flat Rock,29132,M,South,Arrival,1,11,23.169919967651367,-0.32728322740678806,0.0317397341132164,0.14068060702681917,-0.35295194387435913,-0.24401107096075636,0.8055746325003506
Flat Rock,29132,M,South,Arrival,0,10,22.94129180908203,0.7253814190175945,0.09369325637817384,0.1974752240774212,-0.3846916854381562,-0.2809097177389088,0.3491592720536646
Flat Rock,29132,M,South,Arrival,0,10,21.87236213684082,-0.3435482532236165,-0.07355073094367981,0.03023123675556753,-0.44115179777145386,-0.3373698300722065,0.06439675199066963
Flat Rock,29127,F,South,Arrival,1,9,20.951257705688477,-0.23661822750937844,-0.0634794682264328,0.01552804434221492,-0.08224863559007645,-0.00324112302142871,0.01756186866271986
Flat Rock,29127,F,South,Arrival,0,11,23.539087295532227,0.04188410047407132,-0.03067157045006752,0.07826930246353524,-0.3544778823852539,-0.2455370094716511,0.19595631101218097
Flat Rock,29127,F,South,Arrival,0,10,22.347436904907227,0.13152651484278977,-0.01541208289563655,0.0883698848036108,-0.6190773844718933,-0.515295416772646,0.2370499113927591
Flat Rock,29146,M,South,Arrival,1,11,23.86406898498535,0.3668657899271963,-0.00778233865275979,0.10115853426084297,-0.31892329454421997,-0.2099824216306172,0.07965326889293017
Flat Rock,29146,M,South,Arrival,0,12,24.998987197875977,0.2682539528765595,0.04043764248490333,0.1458575810585262,-0.44115179777145386,-0.335731859197831,0.9365481123076294
Flat Rock,29146,M,South,Arrival,0,2,27.107202529907227,0.7785356115122255,-0.01663284189999103,0.0686971065364293,-0.4179573655128479,-0.33262741707642757,0.06719389467620024
Coffs Harbour,6398,M,South,Arrival,1,11,19.818323135375977,-0.942544139944733,-0.07232996821403503,0.04460980501731462,-0.3334197998046875,-0.21648002657333784,0.4265232051752979
Coffs Harbour,6398,M,South,Arrival,0,1,23.81768226623535,0.6124800794264864,-0.10376451909542084,0.00724400221920944,-0.05722307786345482,0.05378544345117546,0.564997780404733
Coffs Harbour,6398,M,South,Arrival,0,8,18.53484535217285,-0.7122410228061398,0.05691788718104362,0.11882516603328774,-0.4876932203769684,-0.42578594152472427,0.38389604888427825
Coffs Harbour,6402,M,North,Arrival,1,7,19.725740432739254,-0.09029977749556296,0.00137335387989878,0.04447118843016182,-0.3865228295326233,-0.34342499498236023,0.2652653574171279
Coffs Harbour,6402,M,North,Arrival,0,11,20.62319564819336,-0.13767162712735015,-0.09140433371067049,0.02553543952067917,-0.38316574692726135,-0.2662259736959117,0.0358981686377593
Coffs Harbour,6402,M,North,Arrival,0,5,23.324743270874023,1.085398878370011,-0.00122075900435447,0.05226262623466049,-0.4123113453388214,-0.35882796009980644,0.002894132129793725
Wolf Rock,29143,F,North,Arrival,1,11,24.34806022644043,0.658511504595495,0.03524941578507423,0.02371971692250232,0.0741611123085022,0.06263141344593029,0.8055746325003506
Wolf Rock,29143,F,North,Arrival,0,4,24.29677391052246,-0.6298876408638989,0.11765065044164658,0.08337367965529363,-0.07248256355524063,-0.10675953434159358,0.9888706420996901
Wolf Rock,29143,F,North,Arrival,0,8,20.84889945983887,0.24827666872215204,0.03280789777636528,0.04051833931413112,-0.0144965136423707,-0.00678607210460486,0.9603574441126895
Flat Rock,29138,M,South,Arrival,1,10,21.79655647277832,-0.4193539172861165,0.01953214406967163,0.12331411176891896,-0.3082416355609894,-0.204459667861742,0.4922068813604176
Flat Rock,29138,M,South,Arrival,0,9,19.82218360900879,-1.365692324189066,-0.02487296424806118,0.05413454832058655,-0.2058504819869995,-0.12684296941835177,0.9890264062593999
Flat Rock,29138,M,South,Arrival,0,9,22.09028053283691,0.9024045996390556,0.0795019268989563,0.15850943946760404,-0.06790471822023392,0.01110279434841381,0.08487545615366471
Flat Rock,29139,M,South,Arrival,1,6,NA,NA,0.1632765233516693,0.17679827924479138,-0.08606351166963577,-0.07254175577651371,0.015862527220880607
Flat Rock,29139,M,South,Arrival,0,12,18.334299087524418,-6.396434157474999,0.09689774364233016,0.20231768221595303,-0.1912013739347458,-0.08578143536112293,0.8599669260649276
Flat Rock,29139,M,South,Arrival,0,1,25.947771072387695,-0.263893020854276,0.00961347762495279,0.1245491909648848,-0.27283963561058044,-0.15790392227064845,0.9157168925776045
Flat Rock,29145,M,South,Arrival,1,6,NA,NA,0.19654220342636108,0.21006395931948316,-0.20386675000190735,-0.19034499410878528,0.9962203302908949
Flat Rock,29145,M,South,Arrival,0,7,19.995418548583984,-1.2891811713194237,0.04135321080684662,0.08907617697763537,-0.10773198306560516,-0.06000901689481642,0.833384293468248
Flat Rock,29145,M,South,Arrival,0,3,27.160024642944336,0.9150937663975044,0.11017350107431412,0.17807523761115757,-0.4644987881183624,-0.396597051581519,0.5586604293029112
Flat Rock,57803,M,North,Arrival,1,11,22.116273880004883,-1.3809293150532724,0.09109914302825928,0.20004001594186205,0.05615491420030594,0.1650957871139087,0.9903410009040641
Flat Rock,57803,M,North,Arrival,0,10,21.633535385131836,-0.5823750049326009,-0.02243144623935222,0.08135052145989513,-0.3500526547431946,-0.2462706870439472,0.9966532702827524
Flat Rock,57803,M,North,Arrival,0,6,21.73653030395508,-0.5198442175033193,0.2281293421983719,0.24165109809149396,-0.03402865678071976,-0.02050690088759769,0.5851570604961921
Flat Rock,6393,M,North,Arrival,1,7,NA,NA,0.03448644280433655,0.0822094089751253,-0.12924785912036896,-0.08152489294958021,0.057806748266356456
Flat Rock,6393,M,North,Arrival,0,3,27.160024642944336,0.9150937663975044,0.18875986337661743,0.2566615999134609,-0.10742679238319396,-0.03952505584635049,0.7584086623095918
Flat Rock,6393,M,North,Arrival,0,4,24.904014587402344,-0.2665946599913802,0.16037721931934357,0.1980547442844119,-0.35829275846481323,-0.3206152334997449,0.2957370555936591
Flat Rock,57801,M,North,Arrival,1,11,21.27297592163086,-2.224227273427296,0.00503563089296221,0.11397650380656496,-0.2963392436504364,-0.18739837073683363,0.5327389960347024
Flat Rock,57801,M,North,Arrival,0,12,24.620094299316406,-0.1106389456830108,0.04165840148925781,0.14707834006288067,-0.3442540466785431,-0.23883410810492023,0.6043270387500111
Flat Rock,57801,M,North,Arrival,0,9,22.09028053283691,0.9024045996390556,0.05676529556512832,0.13577280813377604,-0.13931912183761597,-0.06031160926896824,0.15308796489612964
Flat Rock,6392,M,North,Arrival,1,9,21.37006187438965,0.18218594119179343,0.06424244493246078,0.14324995750110853,-0.23072345554828644,-0.1517159429796387,0.01678354254222414
Flat Rock,6392,M,North,Arrival,0,4,24.928213119506836,-0.242396127886888,0.11932919174432756,0.1570067167093959,-0.4022400975227356,-0.3645625725576673,0.7755446772583321
Flat Rock,6392,M,North,Arrival,0,6,21.73653030395508,-0.5198442175033193,0.19715258479118347,0.21067434068430552,0.07477148622274399,0.08829324211586605,3.958599010460695e-4
Wolf Rock,29138,M,North,Arrival,1,9,21.533851623535156,0.08349360086272739,0.00701936427503824,0.00565058309130169,-0.06576839089393616,-0.0671371720776727,0.2683725976773348
Wolf Rock,29138,M,North,Arrival,0,6,21.42319679260254,-0.566240141577758,-0.02151587791740894,-0.03329126988067243,-0.1425236165523529,-0.1542990085156164,0.3258509327366921
Wolf Rock,29138,M,North,Arrival,0,3,26.810060501098633,0.646639957712658,0.041963592171669,0.01772502220198439,-0.2000518888235092,-0.2242904587931938,0.005497774759077256
Wolf Rock,29138,M,North,Arrival,1,9,21.774566650390625,0.32420862771819614,0.14435474574565887,0.14298596456192234,-0.02014252357184887,-0.02151130475558541,0.27807587838060793
Wolf Rock,29138,M,North,Arrival,0,4,24.855602264404297,-0.31395164931692676,0.21531136333942413,0.1810343925530712,0.08224863559007645,0.04797166480372349,0.36788489236899513
Wolf Rock,29138,M,North,Arrival,0,2,26.6181640625,0.11947830700483308,0.01800619624555111,-0.0027136490731021,0.1274167150259018,0.10669686970724858,0.002454728917825666
Wolf Rock,29145,M,North,Arrival,1,8,20.958789825439453,0.2264909942355295,0.08743686228990555,0.0951473038276714,-0.10971571505069733,-0.10200527351293148,0.0013901820478274818
Wolf Rock,29145,M,North,Arrival,0,7,NA,NA,0.09186211228370668,0.08429785152689673,-0.04501548781991005,-0.05257974857672,0.007590104121018737
Wolf Rock,29145,M,North,Arrival,0,6,21.45969581604004,-0.529741118140258,0.0529504232108593,0.0411750312475958,-0.06393725425004959,-0.07571264621331308,9.474438616710601e-4
Wolf Rock,29145,M,North,Arrival,1,6,20.542749404907227,-1.4466875292730703,0.21958403289318085,0.20780864092991735,0.01739581674337387,0.00562042478011037,3.958599010460695e-4
Wolf Rock,29145,M,North,Arrival,0,2,26.6181640625,0.11947830700483308,0.25223931670188904,0.2315194713832358,0.22935010492801663,0.2086302596093634,0.1299028874546967
Wolf Rock,29145,M,North,Arrival,0,10,21.774566650390625,-0.972215341297158,0.06058016419410705,0.0576307424084663,0.10757938772439957,0.1046299659387588,0.6906426774667183
Wolf Rock,6395,F,North,Arrival,1,10,22.63200569152832,-0.1147763001594626,-0.0370805561542511,-0.04002997793989184,-0.02533075027167797,-0.02828017205731872,0.21992906224005987
Wolf Rock,6395,F,North,Arrival,0,3,26.05470848083496,-0.10871206255101384,-0.00350968213751912,-0.02774825210720373,-0.0157172717154026,-0.03995584168508721,0.9329049559726441
Wolf Rock,6395,F,North,Arrival,0,11,23.699920654296875,-0.06059572202133267,0.02243144623935222,0.01090174737678031,-0.04287916049361229,-0.0544088593561842,0.8822548805602279
Wolf Rock,6401,M,North,Arrival,1,9,21.65583610534668,0.20547808267425083,-0.02838264778256416,-0.0297514289663007,-0.01419132389128208,-0.01556010507501862,0.9952779813854669
Wolf Rock,6401,M,North,Arrival,0,1,23.862396240234375,-2.2309022005866552,0.04165840148925781,0.02461550796936145,0.39003250002861023,0.3729896065087139,0.03000275802579988
Wolf Rock,6401,M,North,Arrival,0,8,20.958789825439453,0.2264909942355295,0.1895228326320648,0.19723327416983064,-0.0238048005849123,-0.01609435904714646,0.030476704791424725
Wolf Rock,57801,M,North,Arrival,1,10,21.09143829345703,-1.6553436982307517,0.00854531303048133,0.00559589124484058,-0.00732455402612686,-0.01027397581176761,0.9976494861578232
Wolf Rock,57801,M,North,Arrival,0,3,27.460023880004883,1.296603336618908,0.2221781462430954,0.1979395762734108,0.2278241515159607,0.2035855815462761,0.7584086623095918
Wolf Rock,57801,M,North,Arrival,0,4,24.64048194885254,-0.5290719648686846,0.13886134326457977,0.10458437247822684,-0.04638884216547012,-0.08066581295182307,0.7085428314228407
Wolf Rock,63017,M,North,Arrival,1,10,21.336557388305664,-1.4102246033821189,0.041963592171669,0.03901417038602825,0.02624631859362125,0.0232968968079805,0.38681195082384057
Wolf Rock,63017,M,North,Arrival,0,1,24.680564880371097,-1.412733560449933,0.1107838824391365,0.09374098891924015,0.09125173836946487,0.07420884484956852,1.3874791282564303e-7
Wolf Rock,63017,M,North,Arrival,0,5,23.873579025268555,0.18676370150082988,0.3337250053882599,0.3071432167605906,0.16266614198684692,0.13608435335917762,0.529111393819599
Wolf Rock,5762,F,South,Departure,1,7,20.70477294921875,-0.02954495870149998,-0.01815878972411155,-0.0257230504809215,-0.04379472881555557,-0.05135898957236552,0.9578767531280605
Wolf Rock,5762,F,South,Departure,0,3,23.383941650390625,-2.77947889299535,0.14450734853744507,0.12026877856776046,0.08194344490766525,0.05770487493798064,0.8347866917549909
Wolf Rock,5762,F,South,Departure,0,5,23.174766540527344,-0.5120487832403811,0.106663815677166,0.08008202704949668,0.17884118854999542,0.15225939992232612,0.9555932773386093
Wolf Rock,5763,F,South,Departure,1,5,22.983966827392575,-0.7028484963751502,0.10880014300346376,0.08221835437579444,0.1974577754735947,0.1708759868459254,0.9888194152840829
Wolf Rock,5763,F,South,Departure,0,4,25.3900089263916,0.22045501267037793,0.1634291112422943,0.12915214045594137,0.127721905708313,0.09344493492196004,0.00553389938579707
Wolf Rock,5763,F,South,Departure,0,4,25.3900089263916,0.22045501267037793,0.09125173836946487,0.05697476758311192,0.01266537513583898,-0.02161159565051397,0.11827455494087918
Flat Rock,57801,M,South,Departure,1,11,21.874469333224827,-1.4508935309616788,0.10315413773059844,0.2120950106442012,-0.03494422510266304,0.07399664781093972,0.9520712701476441
Flat Rock,57801,M,South,Departure,0,7,20.57286071777344,-0.48704153785439885,0.10086521506309508,0.1485881812338838,-0.12955304980278015,-0.0818300836319914,0.7383117441457998
Flat Rock,57801,M,South,Departure,0,3,23.746626990182055,-2.380966626370416,0.13611462712287903,0.20401636365972248,-0.18769170343875885,-0.1197899669019154,0.004004975266573396
Flat Rock,57804,M,North,Departure,1,9,21.028030568903144,0.01064599341216876,-0.05218744650483131,0.02682006606381642,-0.2540704607963562,-0.17506294822770846,0.9559997879138578
Flat Rock,57804,M,North,Departure,0,2,26.206700801849365,-0.02224406925822464,0.23102864623069763,0.31635859466711796,0.02639891393482685,0.11172886237124716,0.04747500903740215
Flat Rock,57804,M,North,Departure,0,11,22.3417275168679,-0.9836353473186072,0.1156669184565544,0.22460779137015716,-0.01342834904789924,0.09551252386570352,0.9999368744619281
Flat Rock,63014,M,South,Departure,1,11,23.09311866760254,-0.23224419658396656,-0.01907435990869999,0.08986651300490277,-0.37751972675323486,-0.2685788538396321,0.08853822766627079
Flat Rock,63014,M,South,Departure,0,6,NA,NA,0.11032609641551971,0.12384785230864176,-0.42726564407348633,-0.4137438881803643,0.7026101050952152
Flat Rock,63014,M,South,Departure,0,8,20.131705024025656,-0.7674524355316308,0.04898295551538467,0.1214804381768484,-0.2064608633518219,-0.13396338069035818,0.8664147746161368
Flat Rock,63016,M,South,Departure,1,11,22.867694161155008,-0.4576687030314978,-0.0473044104874134,0.06163646242618936,-0.4817420244216919,-0.3728011515080891,0.44239675424559843
Flat Rock,63016,M,South,Departure,0,9,20.75265860557556,-0.2647259699154141,0.04852516949176788,0.12753268206041565,-0.12573817372322085,-0.04673066115457312,0.9006952805118794
Flat Rock,63016,M,South,Departure,0,5,23.200550715128585,-0.44990448703923747,0.1535104513168335,0.14739636414368454,-0.17884118854999542,-0.1849552757231444,0.004869079892939443
Wolf Rock,11129,F,South,Departure,1,7,21.48839569091797,0.7540777829977188,0.13321532309055328,0.12565106233374335,0.1326049417257309,0.12504068096892096,0.6392861835107226
Wolf Rock,11129,F,South,Departure,0,5,23.488996505737305,-0.19781881803042012,0.08316420763731003,0.05658241900964071,-0.01907435990869999,-0.0456561485363693,0.9556435015427477
Wolf Rock,11129,F,South,Departure,0,9,22.71796607971191,1.2676080570394817,-0.01892176456749439,-0.02029054575123092,-0.07751819491386414,-0.07888697609760068,0.7748208689075724
Coffs Harbour,11129,F,South,Departure,1,7,20.586278915405273,0.551454947544979,0.0288404319435358,0.07193826649379884,0.06058016419410705,0.10367799874437009,0.5465784187131961
Coffs Harbour,11129,F,South,Departure,0,8,20.700834274291992,1.3036234428337856,0.14954297244548798,0.2114502512977321,0.2856576144695282,0.3475648933217723,0.030434797677531544
Coffs Harbour,11129,F,South,Departure,0,11,20.429630279541016,-0.4987976086028958,-0.1216181144118309,-0.00467834118048124,-0.4174995720386505,-0.3005597988073009,0.10205918269729303
Wolf Rock,11133,F,South,Departure,1,6,22.566020965576172,0.5765840313958748,0.03753833845257759,0.02576294648931409,0.1319945603609085,0.12021916839764502,0.4902003271226307
Wolf Rock,11133,F,South,Departure,0,9,22.283920288085938,0.8335622654135086,-0.07614484429359436,-0.0775136254773309,-0.08148566633462906,-0.0828544475183656,0.4718295226125406
Wolf Rock,11133,F,South,Departure,0,8,22.252660751342773,1.52036192013885,0.0421161875128746,0.04982662905064044,-0.1266537457704544,-0.11894330423268856,0.19944472093516813
Coffs Harbour,11133,F,South,Departure,1,7,19.305082321166992,-0.6202664069640313,0.02823005244135856,0.0713278869916216,-0.20905497670173645,-0.16595714215147342,0.18495844517771798
Coffs Harbour,11133,F,South,Departure,0,4,22.4073543548584,-1.334496678375615,0.17319518327713013,0.237735262884749,-0.1341308951377869,-0.06959081553016801,0.15246418203704404
Coffs Harbour,11133,F,South,Departure,0,8,18.747682571411133,-0.5594251219525859,0.06424244493246078,0.1261497237847049,-0.15595196187496185,-0.09404468302271772,0.8738165689052924
Flat Rock,6388,M,North,Departure,1,10,22.320337295532227,0.10442690546778977,-0.02792486175894737,0.07585710594029997,-0.6483756303787231,-0.5445936626794758,0.15317578824496453
Flat Rock,6388,M,North,Departure,0,1,26.92070960998535,0.7090455167433802,-0.073855921626091,0.04107979171384099,-0.33570873737335205,-0.22077302403342008,0.4598300885294008
Flat Rock,6388,M,North,Departure,0,8,21.39116859436035,0.35701029520006244,-0.00762974377721548,0.06486773888424825,-0.4446614682674408,-0.3721639856059771,0.005835636495026997
Moreton Island,6388,M,South,Departure,1,11,24.20037269592285,0.917124207912952,-0.12133123666048354,-0.01450540418475138,-0.5898341497778579,-0.4830083173021257,0.8356109010091368
Moreton Island,6388,M,South,Departure,0,2,26.617029190063477,0.2834389921094562,0.01368318292312282,0.09521711091822818,-0.28586054846642134,-0.20432662047131597,0.20914299739525977
Moreton Island,6388,M,South,Departure,0,1,25.224390029907227,-0.7409253961899687,-0.04947278548032313,0.06711575872750836,-0.5723803395032583,-0.4557917952954268,0.044795821325920915
Flat Rock,6388,M,South,Departure,1,11,23.65703773498535,0.15983453992719632,-0.0579860545694828,0.05095481834411995,-0.5319457650184631,-0.4230048921048603,0.6526809334695246
Flat Rock,6388,M,South,Departure,0,9,21.413843154907227,0.22596722170937156,-0.08957318961620331,-0.01056567704755558,-0.579860508441925,-0.5008529958732774,0.432966940214247
Flat Rock,6388,M,South,Departure,0,6,23.04070472717285,0.7843302057144506,0.10361192375421524,0.1171336796473373,-0.5607861876487732,-0.5472644317556511,0.004886070518994201
Coffs Harbour,6388,M,North,Departure,1,7,20.689773559570313,0.5652418075463714,-4.577846266329289e-4,0.04264004992363011,-0.12360184639692308,-0.08050401184666003,0.0034851594478594317
Coffs Harbour,6388,M,North,Departure,0,4,24.44121551513672,0.44193135238274905,-0.03387606143951416,0.03066401816810472,-0.36317580938339233,-0.29863572977577346,0.9427457371007772
Coffs Harbour,6388,M,North,Departure,0,9,19.135055541992188,-0.5400496427773689,0.08835243433713913,0.14804784088540826,-0.29282957315444946,-0.23313416660618033,0.9983518207876233
Flat Rock,6388,M,South,Departure,1,10,21.58175468444824,-0.6341557056161982,-0.07492408156394958,0.02885788613529776,-0.40544459223747253,-0.3016626245382252,0.9070414669200206
Flat Rock,6388,M,South,Departure,0,9,19.81025123596191,-1.3776246972359445,0.1165824830532074,0.1955899956218551,0.19486366212368011,0.27387117469232786,0.9983518207876233
Flat Rock,6388,M,South,Departure,0,9,20.781476974487305,-0.4063989587105503,0.04501548781991005,0.12402300038855778,0.05432377755641937,0.13333129012506711,0.5809586198205019
Flat Rock,6388,M,South,Departure,1,8,21.303613662719727,0.26945536355943744,0.10239116102457048,0.1748886436860342,-0.5179070234298706,-0.4454095407684069,0.6703374748670748
Flat Rock,6388,M,South,Departure,0,2,26.8867130279541,0.5580461095591005,0.10788457840681076,0.1932145268432311,-0.7156699895858765,-0.6303400411494562,0.9894904082451478
Flat Rock,6388,M,South,Departure,0,4,24.89580726623535,-0.2748019811583724,0.01907435990869999,0.05675188487376829,-0.09659255295991898,-0.05891502799485067,0.050887825105011664
Flat Rock,6388,M,North,Departure,1,10,22.5538272857666,0.33791689570216477,0.05874902755022049,0.16253099524946785,-0.6080905795097351,-0.5043086118104878,0.851342267725377
Flat Rock,6388,M,North,Departure,0,5,NA,NA,0.1164298877120018,0.11031580053885284,-0.2742129862308502,-0.2803270734039992,0.6289149041267472
Flat Rock,6388,M,North,Departure,0,9,21.31841468811035,0.13053875491249656,0.06805731356143951,0.14706482613008726,-0.40971723198890686,-0.3307097194202591,0.993667848261891
Moreton Island,6388,M,North,Departure,1,10,22.307397842407227,0.1803642803088437,0.04292036121710914,0.14709861927975343,-0.5079959510266532,-0.4038176929640089,0.6731509200932899
Moreton Island,6388,M,North,Departure,0,8,21.535303115844727,0.6397971484356901,-0.07784322299063424,-0.00463016009690897,-0.4434193567931477,-0.3702062938994225,3.0846407123030772e-6
